681722,236369,18
703149,236369,18
703149,236369,18
724046,236369,18
724046,236369,18
725796,236369,18
725796,236369,18
725798,236369,18
725798,236369,18
725800,236369,18
725800,236369,18
725802,236369,18
725802,236369,18
725803,236369,18
725803,236369,18
725805,236369,18
725805,236369,18
725811,236369,18
725813,236369,18
725813,236369,18
742222,236369,18
742222,236369,18
742236,236369,18
742236,236369,18
742240,236369,18
742240,236369,18
750394,236369,18
750394,236369,18
751103,236369,18
751103,236369,18
751103,236369,18
751130,236369,18
751130,236369,18
751221,236369,18
751221,236369,18
751227,236369,18
751227,236369,18
751229,236369,18
751229,236369,18
751229,236369,18
751232,236369,18
751232,236369,18
769096,236369,18
769096,236369,18
769160,236369,18
769160,236369,18
769162,236369,18
769162,236369,18
769336,236369,18
769336,236369,18
769338,236369,18
769338,236369,18
769340,236369,18
769353,236369,18
769356,236369,18
769359,236369,18
769364,236369,18
769366,236369,18
769367,236369,18
769371,236369,18
770132,236369,18
770135,236369,18
770241,236369,18
770244,236369,18
770250,236369,18
770253,236369,18
770255,236369,18
770324,236369,18
770324,236369,18
770432,236369,18
770437,236369,18
771164,236369,18
771247,236369,18
771296,236369,18
439830,235743,1
774355,235607,12
774355,235607,12
774356,235607,12
741161,235605,4
764588,235605,8
769434,235605,4
774355,235605,4
774356,235605,8
388028,235219,20
769434,235219,10
774356,235219,40
536518,235025,1
605548,235025,2
357837,234697,2
357837,234697,1
357837,234697,1
372811,234697,1
392680,234697,1
594970,234697,1
643258,234697,1
643258,234697,1
666371,234697,1
715322,234697,1
746677,234697,1
778050,234697,1
780075,234697,1
780933,234697,1
621734,234695,1
622054,234695,1
655730,234695,1
703264,234695,1
727514,234695,2
728466,234695,1
728466,234695,1
759825,234695,1
779110,234695,1
779415,234695,1
523341,234693,2
726987,234693,1
774138,234693,1
354709,234645,20
354709,234645,20
354709,234645,20
354709,234645,20
354709,234645,20
354709,234645,20
354709,234645,20
354709,234645,20
354709,234645,20
354709,234645,20
354709,234645,20
354709,234645,20
354709,234645,20
354709,234645,20
354709,234645,20
354709,234645,20
354709,234645,20
354709,234645,20
354709,234645,20
354709,234645,20
354709,234645,20
354709,234645,20
354709,234645,20
354709,234645,20
354709,234645,20
354709,234645,20
354709,234645,20
354709,234645,20
354709,234645,20
354709,234645,20
354709,234645,20
354709,234645,20
354709,234645,20
354709,234645,20
354709,234645,20
354709,234645,20
354709,234645,20
354709,234645,20
354709,234645,20
354709,234645,20
354709,234645,20
354709,234645,20
354709,234645,20
354709,234645,20
354709,234645,20
354709,234645,20
354709,234645,20
354709,234645,20
354709,234645,20
354709,234645,20
354709,234645,20
354709,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
419773,234645,20
426343,234645,20
426343,234645,20
426343,234645,20
426343,234645,20
426343,234645,20
426343,234645,20
426343,234645,20
426343,234645,20
426343,234645,20
426343,234645,20
426343,234645,20
426343,234645,20
426343,234645,20
426343,234645,20
426343,234645,20
426343,234645,20
426343,234645,20
426343,234645,20
426343,234645,20
426343,234645,20
426343,234645,20
426343,234645,20
426343,234645,20
426343,234645,20
426343,234645,20
426343,234645,20
426343,234645,20
426343,234645,20
426343,234645,20
426343,234645,20
426343,234645,20
426343,234645,20
426343,234645,20
426343,234645,20
426343,234645,20
426343,234645,20
426343,234645,20
426343,234645,20
426343,234645,20
426343,234645,20
426343,234645,20
426343,234645,20
426343,234645,20
426343,234645,20
426343,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
429581,234645,20
439415,234645,20
439415,234645,20
439415,234645,20
439415,234645,20
439415,234645,20
439415,234645,20
439415,234645,20
439415,234645,20
439415,234645,20
439415,234645,20
439415,234645,20
439415,234645,20
439415,234645,20
439415,234645,20
439415,234645,20
439415,234645,20
439415,234645,20
439415,234645,20
439415,234645,20
439415,234645,20
439415,234645,20
439415,234645,20
439415,234645,20
439415,234645,20
439415,234645,20
439415,234645,20
439415,234645,20
439415,234645,20
439415,234645,20
439415,234645,20
439415,234645,20
439415,234645,20
439415,234645,20
439415,234645,20
439415,234645,20
439415,234645,20
439415,234645,20
439415,234645,20
439415,234645,8
439415,234645,20
439415,234645,20
439415,234645,20
439415,234645,20
439415,234645,20
439415,234645,20
439415,234645,20
439415,234645,20
439415,234645,20
439415,234645,20
439415,234645,20
439415,234645,20
439415,234645,20
439415,234645,20
439415,234645,20
439415,234645,20
439415,234645,20
439415,234645,20
439415,234645,20
439415,234645,20
439415,234645,20
439415,234645,20
439415,234645,20
447420,234645,20
447420,234645,20
447420,234645,20
447420,234645,20
447420,234645,20
447420,234645,20
447420,234645,20
447420,234645,20
447420,234645,20
447420,234645,20
447420,234645,20
447420,234645,20
447420,234645,20
447420,234645,20
447420,234645,20
447420,234645,20
447420,234645,20
447420,234645,20
447420,234645,20
447420,234645,20
447420,234645,20
447420,234645,20
447420,234645,20
447420,234645,20
447420,234645,20
447420,234645,20
447420,234645,20
447420,234645,20
447420,234645,20
447420,234645,20
447420,234645,20
447420,234645,20
447420,234645,20
447420,234645,20
447420,234645,20
447420,234645,20
447420,234645,20
447420,234645,20
447420,234645,20
447420,234645,20
447420,234645,20
447420,234645,20
447420,234645,20
447420,234645,20
447420,234645,20
447420,234645,20
447420,234645,20
447420,234645,20
447420,234645,20
447420,234645,20
447420,234645,20
447420,234645,20
447420,234645,20
447420,234645,20
447420,234645,20
447420,234645,20
447420,234645,20
447420,234645,20
447420,234645,20
447420,234645,20
447420,234645,20
447420,234645,20
447420,234645,20
447420,234645,20
447420,234645,20
447420,234645,20
447420,234645,20
447420,234645,20
447420,234645,20
447420,234645,20
447420,234645,20
447420,234645,20
447420,234645,20
447420,234645,20
447420,234645,20
447420,234645,20
447420,234645,20
447420,234645,20
447420,234645,20
447420,234645,20
447420,234645,20
447420,234645,20
447420,234645,20
447420,234645,20
447420,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
447806,234645,20
637013,234645,20
637013,234645,20
637013,234645,20
637013,234645,20
637013,234645,20
637013,234645,20
637013,234645,20
637013,234645,20
637013,234645,20
637013,234645,20
637013,234645,20
637013,234645,20
637013,234645,20
637013,234645,20
637013,234645,20
637013,234645,20
637013,234645,20
637013,234645,20
637013,234645,20
637013,234645,20
637013,234645,20
637013,234645,20
637013,234645,20
637013,234645,20
637013,234645,20
637013,234645,20
637013,234645,20
637013,234645,20
637013,234645,20
637013,234645,20
637013,234645,20
637013,234645,20
637013,234645,20
637013,234645,20
637013,234645,20
637013,234645,20
637013,234645,20
637013,234645,20
637013,234645,20
637013,234645,20
637013,234645,20
637013,234645,20
637013,234645,20
637013,234645,20
637013,234645,20
637013,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
676050,234645,20
778778,234645,20
778778,234645,20
778778,234645,20
778778,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780277,234645,20
780279,234645,20
780279,234645,20
780279,234645,20
780279,234645,20
780279,234645,20
780279,234645,20
780279,234645,20
780279,234645,20
780279,234645,20
780279,234645,20
780279,234645,20
780279,234645,20
780279,234645,20
780279,234645,20
780279,234645,20
780279,234645,20
780279,234645,20
780279,234645,20
780279,234645,20
780279,234645,20
780279,234645,20
780279,234645,20
780279,234645,20
780279,234645,20
780279,234645,20
780279,234645,20
780279,234645,20
780279,234645,20
780279,234645,20
780279,234645,20
780279,234645,20
780279,234645,20
780279,234645,20
780279,234645,20
780279,234645,20
780279,234645,20
780279,234645,20
780279,234645,20
780279,234645,20
780279,234645,20
780279,234645,20
780279,234645,20
780279,234645,20
780279,234645,20
780279,234645,20
780279,234645,20
780279,234645,20
780279,234645,20
780279,234645,20
780279,234645,20
780279,234645,20
780279,234645,20
780279,234645,20
780279,234645,20
780279,234645,20
780279,234645,20
780279,234645,20
780279,234645,20
780285,234645,20
780285,234645,20
780285,234645,20
780285,234645,20
780285,234645,20
780285,234645,20
780285,234645,20
780285,234645,20
780285,234645,20
780285,234645,20
780285,234645,20
780285,234645,20
780285,234645,20
780285,234645,20
780285,234645,20
780285,234645,20
780285,234645,20
780285,234645,20
780285,234645,20
780285,234645,20
780285,234645,20
780285,234645,20
780285,234645,20
780285,234645,20
780285,234645,20
780285,234645,20
780285,234645,20
780285,234645,20
780285,234645,20
780285,234645,20
780285,234645,20
780285,234645,20
780285,234645,20
780285,234645,20
780285,234645,20
780285,234645,20
780285,234645,20
780285,234645,20
780285,234645,20
780285,234645,20
780285,234645,20
780285,234645,20
780285,234645,20
780285,234645,20
780285,234645,20
780285,234645,20
780285,234645,20
780285,234645,20
780285,234645,20
780285,234645,20
780285,234645,20
780285,234645,20
640570,234483,2
640570,234483,1
640570,234479,1
640570,234477,1
640570,234475,1
640570,234473,1
640570,234471,1
640570,234471,1
640570,234471,2
640570,234471,2
640570,234471,2
640570,234471,2
640570,234471,1
640570,234467,2
640570,234467,2
640570,234467,2
640570,234463,2
640570,234449,1
640570,234445,1
656506,234265,40
766585,234265,1
605247,234097,1
719828,234095,1
719828,234091,1
764587,234085,1
610939,234083,1
719175,233805,1
719175,233805,2
778902,233803,7
688222,232825,6
688222,232825,6
443127,232817,12
443127,232817,12
443127,232817,12
443127,232817,6
582954,232817,3
688222,232817,6
688222,232817,6
602388,232119,1
606292,232065,2
640570,232035,1
640570,232031,1
640570,232029,2
640570,232027,1
640570,232027,1
640570,232027,1
640570,232027,1
640570,232025,1
640570,232023,1
640570,231979,1
640570,231945,1
640570,231945,2
640570,231933,1
640570,231929,1
640570,231929,1
705831,231635,1
622658,231633,5
705831,231633,1
752531,231633,1
758018,231633,1
758018,231633,1
773766,231633,1
413837,231631,1
411281,230735,2
585235,230735,1
724814,230735,2
728340,230735,3
765275,230735,1
772686,230735,1
775554,230735,1
381744,230733,2
416759,230733,1
381744,230731,2
531157,230727,1
625690,230727,2
404937,230725,1
414873,230725,1
419618,230725,2
422305,230725,2
436863,230725,1
531408,230725,2
607289,230725,2
625690,230725,2
629702,230725,1
652249,230725,1
670386,230725,1
685010,230725,1
731594,230725,3
733726,230725,4
776706,230725,1
377041,230723,1
404937,230723,1
405305,230723,2
419618,230723,2
531157,230723,1
531408,230723,2
625690,230723,2
643277,230723,3
764751,230723,1
772516,230723,1
772686,230723,1
776706,230723,1
368169,230721,4
424098,230721,2
449545,230721,5
622712,230721,1
652249,230721,1
655512,230721,3
685010,230721,1
731594,230721,2
777480,230721,2
356259,230719,2
377041,230719,2
414873,230719,3
421847,230719,3
422305,230719,1
423149,230719,10
436863,230719,1
607289,230719,1
612425,230719,1
617651,230719,1
652249,230719,1
670386,230719,1
685010,230719,2
690057,230719,1
698738,230719,2
733726,230719,2
739303,230719,1
759954,230719,1
771691,230719,1
